transaction_id,timestamp,amount,channel,country,customer_segment,merchant_category,risk_score,is_fraud
TX000345,2024-04-22 02:00,112.22,Card,DE,Retail,Retail,33,0
TX000346,2024-04-04 15:00,8747.78,Crypto,AE,Retail,Financial Services,98,1
TX000347,2024-03-01 15:00,4704.52,Wire,GB,Retail,Real Estate,80,1
TX000348,2024-01-07 20:00,2154.06,Wire,US,Retail,Financial Services,47,0
TX000349,2024-02-06 14:00,11683.98,Wire,DE,Retail,Real Estate,73,0
TX000350,2024-01-13 18:00,233.78,Card,US,SME,Crypto,43,0
TX000351,2024-06-11 13:00,720.64,Card,AE,Corporate,Retail,52,0
TX000352,2024-01-21 18:00,6800.6,Crypto,US,Retail,Real Estate,54,0
TX000353,2024-04-07 03:00,944.52,Wire,DE,Retail,Financial Services,58,0
TX000354,2024-05-11 00:00,2395.1,Wire,GB,SME,Real Estate,49,0
TX000355,2024-03-30 09:00,12813.35,SWIFT,AE,SME,Gambling,77,0
TX000356,2024-03-12 23:00,439.15,Card,CN,Corporate,Gambling,49,0
TX000357,2024-03-24 04:00,171.89,Card,DE,Retail,Crypto,33,0
TX000358,2024-01-10 10:00,5954.0,SWIFT,US,Retail,Real Estate,73,0
TX000359,2024-04-10 23:00,608.71,Card,US,Corporate,Financial Services,34,0
TX000360,2024-03-22 02:00,9542.39,Wire,GB,SME,Financial Services,57,0
TX000361,2024-06-23 22:00,124.82,Card,US,SME,Retail,46,0
TX000362,2024-04-16 00:00,15108.76,Wire,US,Corporate,Real Estate,62,0
TX000363,2024-03-30 01:00,523.28,Wire,SG,Retail,Real Estate,52,0
TX000364,2024-06-06 11:00,260.63,Card,GB,SME,Gambling,49,0
TX000365,2024-02-20 19:00,2794.84,Wire,GB,Retail,Crypto,71,0
TX000366,2024-03-30 02:00,168.15,ACH,US,Retail,Retail,37,0
TX000367,2024-04-01 10:00,490.01,ACH,US,HNW,Real Estate,44,0
TX000368,2024-05-14 13:00,141.9,Card,CN,SME,Gambling,44,0
TX000369,2024-04-06 04:00,237.32,Card,US,HNW,Crypto,36,0
TX000370,2024-05-25 12:00,736.35,Card,US,Corporate,Gambling,39,0
TX000371,2024-06-20 03:00,1277.21,ACH,AE,Corporate,Crypto,83,1
TX000372,2024-07-09 02:00,4244.12,Wire,DE,Retail,Real Estate,59,0
TX000373,2024-01-01 04:00,257.88,Card,KY,Retail,Retail,71,0
TX000374,2024-04-24 14:00,1667.75,Card,US,HNW,Retail,58,0
TX000375,2024-02-02 16:00,15556.07,Crypto,CN,Retail,Gambling,82,0
TX000376,2024-02-22 18:00,49.74,Card,US,Retail,Financial Services,54,0
TX000377,2024-03-16 02:00,4787.6,Wire,CN,Retail,Crypto,67,0
TX000378,2024-05-20 17:00,4257.48,Wire,US,Retail,Financial Services,54,0
TX000379,2024-06-24 23:00,8644.54,Wire,RU,SME,Crypto,95,0
TX000380,2024-04-04 21:00,12909.45,SWIFT,CN,Corporate,Retail,75,0
TX000381,2024-06-17 11:00,23093.79,Wire,US,Corporate,Real Estate,70,0
TX000382,2024-02-01 00:00,3563.08,Crypto,CN,Retail,Real Estate,64,0
TX000383,2024-05-03 07:00,1108.42,ACH,GB,HNW,Real Estate,58,0
TX000384,2024-01-14 12:00,426.95,Card,DE,Retail,Crypto,54,0
TX000385,2024-05-01 20:00,28058.36,Wire,US,Corporate,Retail,55,0
TX000386,2024-06-01 15:00,16817.07,Wire,CN,SME,Real Estate,70,0
TX000387,2024-02-17 23:00,11353.91,Wire,US,SME,Crypto,68,0
TX000388,2024-02-04 09:00,1654.25,Crypto,AE,Retail,Crypto,57,0
TX000389,2024-06-22 18:00,220.36,Card,US,Retail,Real Estate,47,0
TX000390,2024-02-23 14:00,482.73,Card,GB,SME,Retail,50,0
TX000391,2024-07-03 03:00,1383.55,Card,CN,SME,Real Estate,49,0
TX000392,2024-04-23 19:00,11942.86,Wire,DE,Retail,Real Estate,67,0
TX000393,2024-01-25 04:00,68.32,Card,GB,SME,Real Estate,43,0
TX000394,2024-05-11 00:00,721.34,Wire,CN,Retail,Retail,59,0
TX000395,2024-07-10 23:00,67.91,Card,US,Retail,Real Estate,37,0
TX000396,2024-02-24 18:00,3463.76,ACH,AE,Retail,Retail,50,0
TX000397,2024-01-26 21:00,5058.69,SWIFT,GB,Retail,Crypto,79,0
TX000398,2024-02-14 18:00,289.44,Card,DE,Retail,Real Estate,53,0
TX000399,2024-02-12 07:00,996.69,Crypto,SG,SME,Retail,60,0
TX000400,2024-06-04 17:00,10297.14,SWIFT,CN,Retail,Real Estate,77,0
TX000401,2024-05-12 15:00,2386.84,SWIFT,CN,Retail,Crypto,68,0
TX000402,2024-01-02 05:00,1008.99,Card,GB,SME,Real Estate,56,0
TX000403,2024-03-16 16:00,219.03,Card,GB,SME,Real Estate,46,0
TX000404,2024-03-14 23:00,9782.2,SWIFT,US,SME,Real Estate,67,0
TX000405,2024-06-08 14:00,2886.23,SWIFT,US,Corporate,Retail,53,0
TX000406,2024-07-15 20:00,26371.17,Wire,SG,HNW,Real Estate,68,0
TX000407,2024-01-13 23:00,6026.8,Crypto,US,Retail,Financial Services,60,0
TX000408,2024-02-26 00:00,73.23,Card,DE,SME,Real Estate,50,0
TX000409,2024-02-11 11:00,207.37,Card,US,Retail,Financial Services,49,0
TX000410,2024-06-02 18:00,3216.36,Crypto,US,SME,Retail,61,0
TX000411,2024-02-23 13:00,141.23,Card,AE,Retail,Gambling,53,0
TX000412,2024-02-15 10:00,181.47,Card,AE,SME,Gambling,55,0
TX000413,2024-06-08 14:00,7780.08,SWIFT,US,Retail,Financial Services,64,0
TX000414,2024-02-08 00:00,857.95,ACH,GB,SME,Real Estate,67,0
TX000415,2024-01-06 10:00,2461.75,Wire,US,Retail,Retail,70,0
TX000416,2024-07-05 21:00,1066.27,Card,DE,SME,Real Estate,35,0
TX000417,2024-05-05 15:00,7587.06,SWIFT,SG,SME,Gambling,59,0
TX000418,2024-04-11 18:00,2679.94,SWIFT,RU,SME,Gambling,83,0
TX000419,2024-01-22 03:00,135.99,Card,US,Retail,Retail,51,0
TX000420,2024-04-28 14:00,4048.62,Wire,RU,Retail,Real Estate,90,0
TX000421,2024-01-27 02:00,4238.6,SWIFT,US,Retail,Real Estate,63,0
TX000422,2024-07-06 15:00,1666.85,SWIFT,GB,Retail,Financial Services,48,0
TX000423,2024-01-18 11:00,8640.0,SWIFT,DE,HNW,Financial Services,71,0
TX000424,2024-04-27 07:00,2767.28,SWIFT,SG,HNW,Gambling,63,0
TX000425,2024-05-21 15:00,158.11,Card,DE,SME,Financial Services,47,0
TX000426,2024-03-31 07:00,182.46,Card,US,Retail,Crypto,38,0
TX000427,2024-07-14 21:00,96.64,Card,CN,SME,Crypto,41,0
TX000428,2024-07-15 18:00,589.76,Wire,US,Retail,Real Estate,50,0
TX000429,2024-06-01 13:00,9412.07,SWIFT,GB,Retail,Real Estate,67,0
TX000430,2024-02-21 22:00,1666.13,ACH,DE,SME,Real Estate,58,0
TX000431,2024-02-08 19:00,187.05,ACH,GB,Retail,Gambling,33,0
TX000432,2024-04-24 00:00,360.12,ACH,AE,Retail,Real Estate,37,0
TX000433,2024-06-15 06:00,400.06,Card,US,Corporate,Gambling,37,0
TX000434,2024-02-05 21:00,374.5,ACH,GB,SME,Gambling,49,0
TX000435,2024-06-13 19:00,511.01,Card,GB,Retail,Crypto,45,0
TX000436,2024-07-08 08:00,339.04,Card,US,HNW,Retail,41,0
TX000437,2024-04-07 18:00,321.73,Card,GB,SME,Real Estate,40,0
TX000438,2024-04-04 14:00,191.09,Card,CN,Retail,Crypto,64,0
TX000439,2024-03-06 07:00,23532.67,SWIFT,US,SME,Financial Services,75,0
TX000440,2024-04-09 12:00,5106.98,Wire,GB,Retail,Crypto,75,1
TX000441,2024-06-30 13:00,473.97,Card,GB,Retail,Financial Services,43,0
TX000442,2024-03-26 21:00,2324.63,Wire,US,Retail,Retail,58,0
TX000443,2024-05-06 12:00,1355.45,Crypto,US,Retail,Financial Services,67,0
TX000444,2024-06-08 13:00,431.13,ACH,GB,Retail,Retail,54,0
TX000445,2024-03-01 04:00,149.06,ACH,US,SME,Financial Services,40,0
TX000446,2024-03-26 21:00,683.0,ACH,US,Retail,Retail,48,0
TX000447,2024-01-24 20:00,2615.68,Card,GB,HNW,Crypto,61,0
TX000448,2024-06-22 03:00,976.02,ACH,AE,Retail,Financial Services,54,0
TX000449,2024-05-09 09:00,1234.13,Wire,CN,SME,Gambling,57,0
TX000450,2024-02-09 08:00,3109.93,Crypto,US,Retail,Financial Services,54,0
TX000451,2024-06-13 21:00,895.17,ACH,US,SME,Real Estate,52,0
TX000452,2024-03-14 10:00,6570.75,Wire,SG,Retail,Financial Services,59,0
TX000453,2024-03-18 01:00,768.15,ACH,SG,HNW,Real Estate,61,0
TX000454,2024-01-25 06:00,719.8,Card,US,SME,Financial Services,41,0
TX000455,2024-06-08 15:00,5115.12,ACH,AE,Corporate,Real Estate,69,0
TX000456,2024-07-12 08:00,7366.38,Crypto,DE,SME,Real Estate,77,0
TX000457,2024-06-17 19:00,250.09,Card,CN,Retail,Financial Services,49,0
TX000458,2024-06-06 15:00,5959.91,Crypto,RU,Corporate,Retail,76,0
TX000459,2024-02-17 10:00,3303.13,SWIFT,DE,SME,Retail,74,0
TX000460,2024-04-26 23:00,477.48,Card,RU,Retail,Gambling,71,0
TX000461,2024-02-16 05:00,191.71,Card,SG,Retail,Retail,50,0
TX000462,2024-07-06 03:00,104.13,Card,GB,SME,Crypto,34,0
TX000463,2024-04-09 00:00,4920.41,SWIFT,US,Corporate,Crypto,59,0
TX000464,2024-02-27 02:00,673.3,Card,US,Corporate,Gambling,46,0
TX000465,2024-07-13 14:00,542.5,Card,GB,Retail,Retail,48,0
TX000466,2024-02-05 11:00,2118.25,ACH,DE,SME,Retail,65,0
TX000467,2024-06-19 06:00,6591.86,Crypto,DE,Corporate,Gambling,60,0
TX000468,2024-04-28 20:00,732.22,Card,US,Retail,Retail,32,0
TX000469,2024-05-18 02:00,4139.68,Crypto,DE,Retail,Financial Services,70,0
TX000470,2024-05-03 08:00,331.96,ACH,GB,Retail,Crypto,24,0
TX000471,2024-07-07 20:00,207.33,Card,AE,HNW,Real Estate,49,0
TX000472,2024-02-15 16:00,108.31,Card,US,Retail,Real Estate,31,0
TX000473,2024-03-23 00:00,686.58,ACH,SG,Corporate,Financial Services,35,0
TX000474,2024-01-21 10:00,46.13,Card,DE,HNW,Retail,42,0
TX000475,2024-07-17 02:00,199.85,Card,KY,Retail,Crypto,58,0
TX000476,2024-06-06 03:00,152.51,Card,GB,Retail,Financial Services,40,0
TX000477,2024-03-30 17:00,303.14,Card,AE,SME,Gambling,45,0
TX000478,2024-01-15 14:00,1627.67,Wire,DE,HNW,Crypto,54,0
TX000479,2024-05-17 15:00,1097.76,Wire,DE,Retail,Real Estate,51,0
TX000480,2024-02-06 03:00,331.25,Card,DE,Corporate,Financial Services,42,0
TX000481,2024-02-17 17:00,733.84,SWIFT,DE,Retail,Gambling,67,0
TX000482,2024-01-08 22:00,159.5,Card,CN,Retail,Crypto,52,0
TX000483,2024-02-29 15:00,231.82,Card,US,SME,Retail,46,0
TX000484,2024-03-12 00:00,9172.21,SWIFT,SG,SME,Financial Services,78,0
TX000485,2024-01-05 19:00,175.92,ACH,SG,Retail,Financial Services,68,1
TX000486,2024-03-28 11:00,1433.96,Crypto,US,SME,Crypto,56,0
TX000487,2024-01-11 03:00,32.51,Card,DE,Retail,Gambling,44,0
TX000488,2024-06-18 16:00,1397.49,Card,US,SME,Gambling,42,0
TX000489,2024-05-06 06:00,3986.66,SWIFT,KY,SME,Crypto,100,1
TX000490,2024-06-25 14:00,272.32,Card,DE,SME,Real Estate,38,0
TX000491,2024-04-21 21:00,77.28,Card,CN,SME,Financial Services,51,0
TX000492,2024-05-31 05:00,98.0,Card,US,Retail,Crypto,39,0
TX000493,2024-07-11 16:00,209.43,Card,US,Corporate,Gambling,49,0
TX000494,2024-03-19 08:00,2525.49,Crypto,CN,Retail,Gambling,83,0
TX000495,2024-02-08 12:00,3277.88,Wire,CN,Retail,Financial Services,88,1
TX000496,2024-05-16 17:00,852.43,Card,CN,SME,Real Estate,63,0
TX000497,2024-02-08 14:00,36.36,Card,SG,SME,Retail,43,0
TX000498,2024-01-24 10:00,340.84,Card,GB,SME,Real Estate,49,0
TX000499,2024-07-11 19:00,7855.41,Wire,KY,SME,Crypto,78,0
TX000500,2024-02-27 13:00,33.8,Card,CN,Retail,Real Estate,72,1
TX000501,2024-06-07 02:00,8156.68,Wire,AE,SME,Real Estate,59,0
TX000502,2024-04-12 23:00,1458.82,ACH,RU,Corporate,Gambling,68,0
TX000503,2024-06-06 15:00,3289.38,Wire,RU,Retail,Crypto,83,0
TX000504,2024-04-26 00:00,238.97,Card,AE,Retail,Crypto,48,0
TX000505,2024-07-13 21:00,14047.71,Crypto,DE,Retail,Retail,73,0
TX000506,2024-01-20 13:00,2889.15,Wire,CN,Retail,Gambling,97,1
TX000507,2024-03-22 19:00,6365.0,Wire,SG,Retail,Gambling,65,0
TX000508,2024-03-31 07:00,10951.6,Wire,DE,Retail,Real Estate,73,0
TX000509,2024-01-04 01:00,7695.34,Wire,GB,SME,Crypto,61,0
TX000510,2024-06-23 15:00,113.65,Card,US,SME,Retail,39,0
TX000511,2024-02-14 23:00,398.25,ACH,US,Corporate,Gambling,37,0
TX000512,2024-05-02 09:00,476.34,Card,US,SME,Retail,56,0
TX000513,2024-03-27 13:00,820.2,ACH,US,SME,Financial Services,46,0
TX000514,2024-05-30 11:00,650.54,Card,AE,HNW,Financial Services,61,0
TX000515,2024-04-03 02:00,190.75,Card,US,SME,Real Estate,52,0
TX000516,2024-03-08 02:00,1199.21,Wire,SG,Retail,Retail,53,0
TX000517,2024-04-14 20:00,524.22,Card,US,SME,Financial Services,51,0
TX000518,2024-01-24 04:00,133.58,Card,GB,SME,Gambling,52,0
TX000519,2024-01-20 13:00,1319.22,Wire,US,Retail,Crypto,60,0
TX000520,2024-03-04 07:00,857.61,ACH,KY,Retail,Financial Services,66,0
TX000521,2024-07-13 08:00,162.37,Card,SG,Retail,Real Estate,40,0
TX000522,2024-05-14 19:00,1298.93,Wire,US,SME,Financial Services,51,0
TX000523,2024-06-06 22:00,423.77,Card,DE,Corporate,Gambling,52,0
TX000524,2024-03-28 19:00,192.97,Card,KY,Retail,Gambling,59,0
TX000525,2024-04-04 14:00,94.63,Card,US,Retail,Crypto,38,0
TX000526,2024-06-16 16:00,244.22,Card,CN,Corporate,Financial Services,72,1
TX000527,2024-05-17 12:00,1024.64,Card,GB,HNW,Gambling,46,0
TX000528,2024-01-30 19:00,5665.93,SWIFT,SG,Retail,Crypto,46,0
TX000529,2024-05-01 17:00,106.15,Card,AE,SME,Retail,44,0
TX000530,2024-05-21 04:00,8516.14,Wire,RU,Retail,Financial Services,84,0
TX000531,2024-07-06 10:00,1043.89,Card,US,Corporate,Retail,46,0
TX000532,2024-05-26 07:00,1019.42,Card,US,HNW,Financial Services,45,0
TX000533,2024-02-27 00:00,136.07,Card,US,Retail,Financial Services,41,0
TX000534,2024-03-18 20:00,128.62,Card,DE,Corporate,Retail,38,0
TX000535,2024-07-07 02:00,89.36,Card,CN,Retail,Real Estate,41,0
TX000536,2024-03-28 07:00,1938.92,ACH,US,HNW,Crypto,63,0
TX000537,2024-05-06 00:00,1614.78,SWIFT,US,Retail,Retail,61,0
TX000538,2024-02-29 19:00,81.92,ACH,GB,Retail,Retail,48,0
TX000539,2024-04-12 13:00,213.55,Card,RU,Retail,Retail,68,0
TX000540,2024-01-18 00:00,955.49,ACH,DE,HNW,Financial Services,51,0
TX000541,2024-07-08 13:00,3305.76,ACH,DE,Corporate,Financial Services,52,0
TX000542,2024-05-22 15:00,217.13,Card,KY,SME,Retail,49,0
TX000543,2024-04-26 11:00,38.66,Card,CN,Retail,Crypto,58,0
TX000544,2024-06-24 06:00,471.93,Card,DE,Corporate,Financial Services,52,0
TX000545,2024-03-07 07:00,16929.09,ACH,GB,Corporate,Crypto,50,0
TX000546,2024-04-25 02:00,185.89,ACH,CN,Retail,Crypto,44,0
TX000547,2024-03-05 01:00,11762.52,Crypto,US,SME,Crypto,75,0
TX000548,2024-06-13 03:00,734.96,ACH,AE,SME,Real Estate,47,0
TX000549,2024-05-16 18:00,202.85,Card,CN,Retail,Retail,42,0
TX000550,2024-01-05 08:00,2143.93,Crypto,DE,SME,Crypto,66,0
TX000551,2024-06-21 05:00,609.64,Crypto,DE,HNW,Retail,51,0
TX000552,2024-04-16 21:00,986.92,ACH,US,SME,Financial Services,50,0
TX000553,2024-06-10 09:00,4383.42,Crypto,US,Retail,Gambling,55,0
TX000554,2024-05-10 17:00,2545.51,ACH,DE,HNW,Gambling,50,0
TX000555,2024-01-10 05:00,388.5,Card,CN,SME,Financial Services,53,0
TX000556,2024-06-27 05:00,980.52,ACH,US,Retail,Retail,44,0
TX000557,2024-07-18 12:00,312.71,Card,GB,SME,Real Estate,38,0
TX000558,2024-03-01 14:00,182.36,Card,DE,SME,Real Estate,35,0
TX000559,2024-03-28 21:00,213.76,Card,CN,Retail,Financial Services,42,0
TX000560,2024-05-26 14:00,2806.99,SWIFT,RU,SME,Retail,100,1
TX000561,2024-02-15 16:00,72.31,Card,DE,Retail,Financial Services,37,0
TX000562,2024-01-31 14:00,3608.52,SWIFT,RU,Corporate,Retail,73,0
TX000563,2024-04-15 21:00,2854.56,SWIFT,US,Retail,Real Estate,56,0
TX000564,2024-02-03 03:00,1066.02,Crypto,GB,SME,Financial Services,56,0
TX000565,2024-04-07 12:00,4480.63,Wire,AE,SME,Crypto,61,0
TX000566,2024-06-30 14:00,939.07,Card,DE,Corporate,Retail,46,0
TX000567,2024-03-18 12:00,124.83,Card,AE,HNW,Financial Services,38,0
TX000568,2024-02-20 08:00,2277.25,ACH,DE,HNW,Real Estate,51,0
TX000569,2024-07-11 20:00,8269.8,Wire,GB,HNW,Real Estate,72,1
TX000570,2024-07-07 11:00,2647.98,Wire,GB,SME,Crypto,67,0
TX000571,2024-05-22 20:00,4800.68,Wire,US,HNW,Financial Services,64,0
TX000572,2024-01-04 21:00,710.69,Card,GB,Retail,Crypto,46,0
TX000573,2024-05-20 23:00,33042.88,Wire,US,Corporate,Financial Services,79,0
TX000574,2024-03-27 09:00,28471.03,SWIFT,US,SME,Retail,65,0
TX000575,2024-03-28 06:00,2770.18,Wire,US,Retail,Gambling,58,0
TX000576,2024-01-13 14:00,631.18,ACH,US,Corporate,Retail,42,0
TX000577,2024-01-07 12:00,1379.18,SWIFT,DE,Retail,Retail,58,0
TX000578,2024-03-14 01:00,984.55,Card,SG,Corporate,Crypto,45,0
TX000579,2024-04-02 03:00,1771.84,Wire,US,SME,Gambling,71,0
TX000580,2024-01-22 16:00,101.71,ACH,SG,Retail,Financial Services,49,0
TX000581,2024-06-03 21:00,18549.07,Wire,GB,SME,Retail,60,0
TX000582,2024-07-07 10:00,38663.1,SWIFT,SG,Retail,Crypto,75,0
TX000583,2024-02-23 20:00,632.48,Card,KY,Corporate,Financial Services,50,0
TX000584,2024-01-04 18:00,8462.37,Wire,GB,Retail,Retail,75,0
TX000585,2024-07-14 03:00,170.99,Card,RU,Corporate,Crypto,59,0
TX000586,2024-02-09 06:00,1093.71,Card,US,HNW,Gambling,42,0
TX000587,2024-06-08 03:00,3445.13,Crypto,US,SME,Gambling,60,0
TX000588,2024-02-12 04:00,865.96,ACH,GB,Retail,Crypto,45,0
TX000589,2024-05-20 20:00,1088.19,Card,GB,HNW,Real Estate,49,0
TX000590,2024-01-10 12:00,352.97,ACH,US,Retail,Retail,35,0
TX000591,2024-06-05 23:00,339.24,Card,RU,Corporate,Retail,70,0
TX000592,2024-04-27 08:00,346.34,Card,US,SME,Financial Services,38,0
TX000593,2024-03-13 17:00,39.44,Card,US,Retail,Real Estate,42,0
TX000594,2024-05-01 04:00,11331.2,Crypto,US,SME,Financial Services,80,0
TX000595,2024-05-03 00:00,875.89,ACH,US,SME,Real Estate,40,0
TX000596,2024-04-02 22:00,696.4,ACH,GB,Corporate,Crypto,39,0
TX000597,2024-04-23 04:00,207.73,Card,US,Corporate,Crypto,36,0
TX000598,2024-06-08 20:00,44.43,Card,RU,SME,Real Estate,52,0
TX000599,2024-03-14 01:00,39.51,Card,AE,Retail,Crypto,40,0
TX000600,2024-04-09 01:00,3369.42,Crypto,DE,Retail,Gambling,67,0
TX000601,2024-03-13 00:00,7129.67,Wire,AE,SME,Gambling,61,0
TX000602,2024-02-22 18:00,107.56,Card,CN,Retail,Crypto,41,0
TX000603,2024-02-11 08:00,79.3,Card,US,HNW,Gambling,37,0
TX000604,2024-07-04 17:00,38460.21,SWIFT,GB,HNW,Retail,62,0
TX000605,2024-05-12 16:00,1554.48,ACH,US,Retail,Real Estate,49,0
TX000606,2024-05-17 23:00,9562.83,Crypto,US,Corporate,Real Estate,82,0
TX000607,2024-03-09 13:00,2520.03,Wire,SG,Retail,Gambling,70,0
TX000608,2024-04-25 23:00,9418.49,Wire,CN,Corporate,Crypto,68,0
TX000609,2024-05-13 00:00,1242.85,Card,GB,Corporate,Gambling,51,0
TX000610,2024-04-18 07:00,225.56,ACH,US,Corporate,Real Estate,46,0
TX000611,2024-06-30 14:00,1032.67,Crypto,AE,Retail,Gambling,72,0
TX000612,2024-07-07 09:00,8770.24,SWIFT,KY,Retail,Real Estate,89,0
TX000613,2024-04-11 20:00,517.83,Card,DE,SME,Real Estate,41,0
TX000614,2024-07-09 20:00,169.09,Card,US,Retail,Crypto,42,0
TX000615,2024-04-01 22:00,3332.77,Wire,US,SME,Real Estate,69,0
TX000616,2024-02-09 05:00,705.8,SWIFT,US,Retail,Gambling,63,0
TX000617,2024-04-18 19:00,11734.55,SWIFT,GB,SME,Crypto,65,0
TX000618,2024-04-08 04:00,11951.35,Wire,RU,Retail,Financial Services,81,0
TX000619,2024-01-05 03:00,12629.61,SWIFT,GB,Retail,Crypto,67,0
TX000620,2024-07-18 08:00,31706.34,Wire,CN,Corporate,Gambling,100,1
TX000621,2024-02-23 06:00,184.17,Card,US,Retail,Retail,46,0
TX000622,2024-01-25 17:00,484.41,ACH,RU,Retail,Financial Services,56,0
TX000623,2024-06-05 23:00,707.08,Card,SG,Corporate,Crypto,48,0
TX000624,2024-01-02 14:00,392.73,Card,US,HNW,Real Estate,44,0
TX000625,2024-01-01 08:00,371.04,Wire,DE,Retail,Crypto,46,0
TX000626,2024-02-04 16:00,7784.22,Crypto,DE,Corporate,Crypto,75,0
TX000627,2024-01-23 08:00,19622.54,Wire,GB,Retail,Gambling,74,0
TX000628,2024-01-15 07:00,23.87,Card,US,Retail,Gambling,23,0
TX000629,2024-01-07 06:00,69.89,Card,US,SME,Retail,34,0
TX000630,2024-04-19 14:00,14252.69,SWIFT,KY,Corporate,Gambling,73,0
TX000631,2024-05-01 07:00,4187.5,SWIFT,CN,Retail,Retail,91,0
TX000632,2024-07-09 00:00,5970.39,SWIFT,GB,SME,Retail,76,0
TX000633,2024-06-05 05:00,13427.36,SWIFT,GB,Retail,Financial Services,73,0
TX000634,2024-01-30 20:00,125.18,Card,US,HNW,Gambling,37,0
TX000635,2024-06-08 10:00,630.19,Card,GB,SME,Financial Services,41,0
TX000636,2024-04-02 23:00,2404.4,Card,GB,Corporate,Retail,48,0
TX000637,2024-02-20 04:00,94.92,Card,SG,Retail,Crypto,41,0
TX000638,2024-04-29 02:00,1172.12,Wire,RU,Retail,Retail,76,0
TX000639,2024-03-28 04:00,8169.78,Wire,DE,HNW,Real Estate,53,0
TX000640,2024-02-12 23:00,3196.09,SWIFT,KY,SME,Real Estate,64,0
TX000641,2024-06-07 02:00,877.2,Card,CN,Retail,Financial Services,60,0
TX000642,2024-06-04 13:00,596.89,Card,AE,HNW,Crypto,56,0
TX000643,2024-06-16 12:00,9779.5,SWIFT,GB,Corporate,Real Estate,63,0
TX000644,2024-01-12 11:00,198.99,ACH,CN,SME,Financial Services,78,1
TX000645,2024-05-21 05:00,4073.95,Wire,AE,Retail,Crypto,59,0
TX000646,2024-01-11 03:00,15631.61,SWIFT,CN,HNW,Crypto,75,0
TX000647,2024-06-29 09:00,3394.97,Wire,US,Retail,Retail,89,1
TX000648,2024-03-17 08:00,1257.53,SWIFT,DE,Retail,Financial Services,64,0
TX000649,2024-06-13 22:00,30516.79,SWIFT,US,SME,Real Estate,73,0
TX000650,2024-04-19 07:00,1800.56,Crypto,US,SME,Real Estate,63,0
TX000651,2024-05-10 16:00,500.48,ACH,US,SME,Real Estate,48,0
TX000652,2024-01-29 14:00,52.3,Card,US,Retail,Gambling,47,0
TX000653,2024-07-09 02:00,2067.15,Crypto,US,Retail,Crypto,53,0
TX000654,2024-02-10 21:00,17902.68,Crypto,CN,HNW,Financial Services,67,0
TX000655,2024-01-02 22:00,3982.64,Wire,DE,Retail,Financial Services,67,0
TX000656,2024-02-20 08:00,403.25,Card,US,Retail,Gambling,42,0
TX000657,2024-06-29 09:00,2945.98,Crypto,SG,SME,Financial Services,73,0
TX000658,2024-06-18 02:00,18943.92,Crypto,RU,Corporate,Retail,100,1
TX000659,2024-05-16 14:00,200.3,Card,SG,Retail,Crypto,43,0
TX000660,2024-04-15 17:00,778.26,ACH,SG,Retail,Crypto,52,0
TX000661,2024-01-09 20:00,4705.04,Crypto,AE,Corporate,Gambling,85,0
TX000662,2024-02-09 02:00,309.75,Card,CN,HNW,Real Estate,71,1
TX000663,2024-03-24 15:00,4608.38,Wire,DE,Retail,Financial Services,66,0
TX000664,2024-03-19 18:00,219.71,Card,CN,Retail,Retail,49,0
TX000665,2024-01-06 07:00,174.5,Card,US,Retail,Crypto,33,0
TX000666,2024-03-05 11:00,421.07,Card,SG,SME,Financial Services,48,0
TX000667,2024-05-03 09:00,365.04,Card,SG,Corporate,Real Estate,52,0
TX000668,2024-01-05 22:00,1022.7,ACH,GB,Retail,Retail,49,0
TX000669,2024-06-18 23:00,6966.47,SWIFT,AE,SME,Crypto,66,0
TX000670,2024-01-18 23:00,388.53,ACH,US,Retail,Financial Services,35,0
TX000671,2024-03-27 14:00,192.04,Card,GB,SME,Real Estate,39,0
TX000672,2024-06-28 16:00,5880.74,SWIFT,SG,Retail,Gambling,93,1
TX000673,2024-04-02 15:00,5201.52,Wire,DE,HNW,Gambling,63,0
TX000674,2024-07-05 15:00,5479.79,ACH,GB,HNW,Real Estate,54,0
TX000675,2024-02-12 00:00,64.29,Card,RU,Retail,Retail,63,0
TX000676,2024-07-17 20:00,179.21,Card,GB,Retail,Gambling,36,0
TX000677,2024-01-14 04:00,1289.4,ACH,KY,SME,Real Estate,72,0
TX000678,2024-02-13 12:00,39440.4,Wire,US,SME,Real Estate,77,0
TX000679,2024-05-13 03:00,4682.58,SWIFT,DE,SME,Retail,66,0
TX000680,2024-03-01 08:00,1626.05,SWIFT,US,Retail,Retail,63,0
TX000681,2024-02-25 09:00,13486.55,SWIFT,AE,HNW,Retail,65,0
TX000682,2024-02-13 03:00,213.89,Card,KY,SME,Gambling,64,0
TX000683,2024-07-07 22:00,1187.52,ACH,GB,SME,Real Estate,63,0
TX000684,2024-01-11 15:00,14999.22,SWIFT,CN,Corporate,Financial Services,100,1
TX000685,2024-04-11 08:00,912.96,Card,GB,HNW,Retail,50,0
TX000686,2024-01-28 22:00,198.55,Card,RU,Retail,Real Estate,52,0
TX000687,2024-05-23 23:00,417.23,ACH,SG,SME,Retail,45,0
TX000688,2024-01-18 22:00,3150.01,Wire,US,Corporate,Retail,53,0
TX000689,2024-02-26 19:00,3600.22,Crypto,AE,Retail,Real Estate,77,0
TX000690,2024-05-01 05:00,2792.85,Card,SG,Retail,Gambling,64,0
